sample	batch	variable	value
32150243_EXO_S8	180913-190529	shortReadsPerc	13.157452145502425
32151180_EXO_S20	180913-190529	shortReadsPerc	13.38578901998637
32141643_EXO_S1	180913-190529	shortReadsPerc	14.336491632100739
32141786_EXO_S2	180913-190529	shortReadsPerc	12.77767736525374
32150076_EXO_S4	180913-190529	shortReadsPerc	11.452151658148935
32150849_EXO_S15	180913-190529	shortReadsPerc	9.71916290084618
32151444_EXO_S22	180913-190529	shortReadsPerc	14.471198789625378
32150163_EXO_S7	180913-190529	shortReadsPerc	13.371284435602142
32151565_EXO_S23	180913-190529	shortReadsPerc	11.90910719634484
32151026_EXO_S17	180913-190529	shortReadsPerc	13.20764512568453
32150825_EXO_S13	180913-190529	shortReadsPerc	14.31039029746001
32152273_EXO_S34	180913-190529	shortReadsPerc	13.224471369453186
32151691_EXO_S25	180913-190529	shortReadsPerc	14.485909191362033
32150844_EXO_S14	180913-190529	shortReadsPerc	11.911645407748557
32150424_EXO_S10	180913-190529	shortReadsPerc	12.62011584939349
32152094_EXO_S32	180913-190529	shortReadsPerc	13.36775931157541
32151125_EXO_S18	180913-190529	shortReadsPerc	12.383279226847442
32150080_EXO_S5	180913-190529	shortReadsPerc	12.677430050867768
32151765_EXO_S27	180913-190529	shortReadsPerc	11.66347028875933
32151881_EXO_S29	180913-190529	shortReadsPerc	12.147525729059806
32150696_EXO_S11	180913-190529	shortReadsPerc	9.316258250506147
32151725_EXO_S26	180913-190529	shortReadsPerc	12.911766208454807
32150993_EXO_S16	180913-190529	shortReadsPerc	13.343443271869212
32150147_EXO_S6	180913-190529	shortReadsPerc	12.661662633325822
32151667_EXO_S24	180913-190529	shortReadsPerc	13.466980999294757
32151152_EXO_S19	180913-190529	shortReadsPerc	12.938422937685303
180919-190527_Brain_S35	180919-190527	shortReadsPerc	3.201265457036538
32160466_EXO_S13	180919-190527	shortReadsPerc	16.752954721097325
32160120_EXO_S8	180919-190527	shortReadsPerc	17.90711612861258
32160246_EXO_S10	180919-190527	shortReadsPerc	17.48625621695082
32170365_EXO_S26	180919-190527	shortReadsPerc	18.350771553380017
32170367_EXO_S27	180919-190527	shortReadsPerc	17.38085528109068
32152451_EXO_S5	180919-190527	shortReadsPerc	18.525070672247846
32161246_EXO_S18	180919-190527	shortReadsPerc	16.273820020715377
32170368_EXO_S28	180919-190527	shortReadsPerc	17.93788479657354
32170400_EXO_S30	180919-190527	shortReadsPerc	17.22734345962297
32160472_EXO_S14	180919-190527	shortReadsPerc	18.778075036054027
32160241_EXO_S9	180919-190527	shortReadsPerc	17.456332407015303
32152359_EXO_S1	180919-190527	shortReadsPerc	16.944627514042324
32161415_EXO_S22	180919-190527	shortReadsPerc	17.39684848501429
32161252_EXO_S19	180919-190527	shortReadsPerc	14.559609217439142
32170381_EXO_S29	180919-190527	shortReadsPerc	18.111424013314245
32152366_EXO_S2	180919-190527	shortReadsPerc	17.436036687358225
32150043_EXO_S34	180919-190527	shortReadsPerc	19.827382359895957
32170453_EXO_S31	180919-190527	shortReadsPerc	15.523276409223852
32170276_EXO_S24	180919-190527	shortReadsPerc	14.848786568905755
32152381_EXO_S3	180919-190527	shortReadsPerc	17.351152799758047
32161367_EXO_S21	180919-190527	shortReadsPerc	15.957943157666202
32160457_EXO_S12	180919-190527	shortReadsPerc	18.04928757559572
32152446_EXO_S4	180919-190527	shortReadsPerc	17.194407036958744
32160782_EXO_S17	180919-190527	shortReadsPerc	16.947948532733975
32160083_EXO_S7	180919-190527	shortReadsPerc	18.062972847979722
32170613_EXO_S32	180919-190527	shortReadsPerc	16.389750820377092
32160323_EXO_S11	180919-190527	shortReadsPerc	18.60456070587938
32170644_EXO_S33	180919-190527	shortReadsPerc	17.41772922128519
32160600_EXO_S15	180919-190527	shortReadsPerc	15.63601904492409
32161358_EXO_S20	180919-190527	shortReadsPerc	15.950972600361101
32160028_EXO_S6	180919-190527	shortReadsPerc	18.585036700272678
32160766_EXO_S16	180919-190527	shortReadsPerc	16.195247640398936
32170346_EXO_S25	180919-190527	shortReadsPerc	16.59024340051099
32170068_EXO_S23	180919-190527	shortReadsPerc	17.05258861584252
32160009_EXO_S30	181003-190524	shortReadsPerc	15.94181585454023
32152260_EXO_S26	181003-190524	shortReadsPerc	14.88617494686227
32152408_EXO_S29	181003-190524	shortReadsPerc	13.994446843956315
32160078_EXO_S32	181003-190524	shortReadsPerc	16.322491095043212
32150179_EXO_S2	181003-190524	shortReadsPerc	15.492226800400077
32160080_EXO_S33	181003-190524	shortReadsPerc	14.751466599772325
32150313_EXO_S5	181003-190524	shortReadsPerc	16.39672233485209
32151181_EXO_S16	181003-190524	shortReadsPerc	15.875885530805746
32151178_EXO_S15	181003-190524	shortReadsPerc	14.03793073145025
32152087_EXO_S24	181003-190524	shortReadsPerc	16.92433455325116
32151988_EXO_S22	181003-190524	shortReadsPerc	14.962196828765634
32160019_EXO_S31	181003-190524	shortReadsPerc	15.002433708499264
32152030_EXO_S23	181003-190524	shortReadsPerc	13.685872728785002
32151021_EXO_S13	181003-190524	shortReadsPerc	16.41551039925132
32150156_EXO_S1	181003-190524	shortReadsPerc	17.074704496647165
32151970_EXO_S21	181003-190524	shortReadsPerc	16.060732269560056
32151029_EXO_S14	181003-190524	shortReadsPerc	13.416174570758574
32150829_EXO_S9	181003-190524	shortReadsPerc	15.945337322122372
32150792_EXO_S8	181003-190524	shortReadsPerc	13.64345170937516
181003-190524_Brain_S35	181003-190524	shortReadsPerc	1.4101040626225894
32151754_EXO_S20	181003-190524	shortReadsPerc	14.111091030550046
32150309_EXO_S4	181003-190524	shortReadsPerc	15.478741857187764
32160185_EXO_S34	181003-190524	shortReadsPerc	16.204094635785488
32151018_EXO_S12	181003-190524	shortReadsPerc	15.772808629420748
32151480_EXO_S17	181003-190524	shortReadsPerc	14.049563472658718
32150697_EXO_S7	181003-190524	shortReadsPerc	13.963854237548768
32152351_EXO_S28	181003-190524	shortReadsPerc	14.77269141330176
32150318_EXO_S6	181003-190524	shortReadsPerc	15.135586800368742
32152200_EXO_S25	181003-190524	shortReadsPerc	15.705715503339885
32150274_EXO_S3	181003-190524	shortReadsPerc	16.62713760684172
32151489_EXO_S18	181003-190524	shortReadsPerc	15.92378836921432
32150882_EXO_S11	181003-190524	shortReadsPerc	15.766528704673915
32151625_EXO_S19	181003-190524	shortReadsPerc	14.443976505380062
32150835_EXO_S10	181003-190524	shortReadsPerc	16.15801903280866
32152348_EXO_S27	181003-190524	shortReadsPerc	15.205982656386817
32160965_EXO_S9	181004-190521	shortReadsPerc	16.307767683601075
32160622_EXO_S5	181004-190521	shortReadsPerc	14.41545273928813
32161245_EXO_S17	181004-190521	shortReadsPerc	14.107577054590559
32170434_EXO_S28	181004-190521	shortReadsPerc	16.30400869031015
32160340_EXO_S2	181004-190521	shortReadsPerc	15.196811237468292
32161045_EXO_S12	181004-190521	shortReadsPerc	16.477349318754325
32170383_EXO_S25	181004-190521	shortReadsPerc	15.993551188206128
32170272_EXO_S24	181004-190521	shortReadsPerc	14.682780145120052
32160628_EXO_S6	181004-190521	shortReadsPerc	15.950787233860005
32161104_EXO_S15	181004-190521	shortReadsPerc	16.18266234500129
32161237_EXO_S16	181004-190521	shortReadsPerc	15.470396358471149
32170016_EXO_S20	181004-190521	shortReadsPerc	12.935248296549593
181004-190521_Brain_S35	181004-190521	shortReadsPerc	1.5616151939730845
32161013_EXO_S11	181004-190521	shortReadsPerc	16.50461524669075
32170385_EXO_S26	181004-190521	shortReadsPerc	14.25703925162893
32150161_EXO_S32	181004-190521	shortReadsPerc	15.529651024399053
32160612_EXO_S4	181004-190521	shortReadsPerc	15.953319586992372
32161253_EXO_S18	181004-190521	shortReadsPerc	15.428907537308952
32170268_EXO_S22	181004-190521	shortReadsPerc	13.699874131144124
32170269_EXO_S23	181004-190521	shortReadsPerc	15.525118309255891
32150116_EXO_S31	181004-190521	shortReadsPerc	14.844146962288718
32161004_EXO_S10	181004-190521	shortReadsPerc	14.263686997237059
32161392_EXO_S19	181004-190521	shortReadsPerc	16.868598014868237
32160765_EXO_S8	181004-190521	shortReadsPerc	16.808620505515425
32170450_EXO_S29	181004-190521	shortReadsPerc	15.476685092257302
32160373_EXO_S3	181004-190521	shortReadsPerc	16.305079699929376
32160284_EXO_S1	181004-190521	shortReadsPerc	15.640711766613151
32170409_EXO_S27	181004-190521	shortReadsPerc	17.33766236920871
32170083_EXO_S21	181004-190521	shortReadsPerc	15.917145559031061
32161065_EXO_S14	181004-190521	shortReadsPerc	15.472642816529875
32150978_EXO_S34	181004-190521	shortReadsPerc	16.958804950656976
32161046_EXO_S13	181004-190521	shortReadsPerc	16.509783950366234
32160670_EXO_S7	181004-190521	shortReadsPerc	16.909560290152246
32170652_EXO_S30	181004-190521	shortReadsPerc	12.691202515698613
32150704_EXO_S33	181004-190521	shortReadsPerc	15.202431744844565
32170378_EXO_S26	181023-190319	shortReadsPerc	14.246428919379637
32161454_EXO_S20	181023-190319	shortReadsPerc	14.500305005674624
32160526_EXO_S15	181023-190319	shortReadsPerc	16.053868638028064
32152086_EXO_S7	181023-190319	shortReadsPerc	13.63991836770377
32151130_EXO_S2	181023-190319	shortReadsPerc	13.770602473898323
32151185_EXO_S4	181023-190319	shortReadsPerc	15.177277770195309
32170440_EXO_S27	181023-190319	shortReadsPerc	13.441513648457773
32152175_EXO_S9	181023-190319	shortReadsPerc	13.350868459721866
32152337_EXO_S10	181023-190319	shortReadsPerc	13.647791821346258
32151033_EXO_S1	181023-190319	shortReadsPerc	13.786757376912124
32170273_EXO_S23	181023-190319	shortReadsPerc	14.042554529761613
181023-190319_Brain_S29	181023-190319	shortReadsPerc	1.4437004010623893
32152088_EXO_S8	181023-190319	shortReadsPerc	10.667589285549415
32151825_EXO_S6	181023-190319	shortReadsPerc	13.707770379955544
32151151_EXO_S3	181023-190319	shortReadsPerc	12.167786201974266
32170329_EXO_S24	181023-190319	shortReadsPerc	11.465181925865748
32170337_EXO_S25	181023-190319	shortReadsPerc	10.32295666312457
32160079_EXO_S13	181023-190319	shortReadsPerc	16.301754957255653
32152347_EXO_S11	181023-190319	shortReadsPerc	13.984731880279698
32160791_EXO_S16	181023-190319	shortReadsPerc	15.870510126169789
32161000_EXO_S17	181023-190319	shortReadsPerc	14.39111278449514
32160288_EXO_S14	181023-190319	shortReadsPerc	12.16375823738415
32170032_EXO_S21	181023-190319	shortReadsPerc	14.943269452744886
32170447_EXO_S28	181023-190319	shortReadsPerc	14.299042722391167
32160018_EXO_S12	181023-190319	shortReadsPerc	15.31592538254913
32170073_EXO_S22	181023-190319	shortReadsPerc	12.41255135736829
32161249_EXO_S19	181023-190319	shortReadsPerc	13.876124254223978
32151764_EXO_S5	181023-190319	shortReadsPerc	13.967699902643366
32161037_EXO_S18	181023-190319	shortReadsPerc	16.04256463934438
32151640_EXO_S32	180322-190603	ultraShortReadsPerc	11.788019591974571
32151675_EXO_S28	180322-190603	ultraShortReadsPerc	15.07468407292781
32151681_EXO_S21	180322-190603	ultraShortReadsPerc	8.435948316550677
32151161_EXO_S19	180322-190603	ultraShortReadsPerc	5.890510889667778
32151113_EXO_S24	180322-190603	ultraShortReadsPerc	35.77404474251222
32140243_EXO_S2	180322-190603	ultraShortReadsPerc	13.500419993200014
32150300_EXO_S4	180322-190603	ultraShortReadsPerc	7.879107470564263
32151662_EXO_S25	180322-190603	ultraShortReadsPerc	25.572981475943525
32150296_EXO_S34	180322-190603	ultraShortReadsPerc	2.875427551896906
32151649_EXO_S7	180322-190603	ultraShortReadsPerc	4.323367647926505
32151808_EXO_S16	180322-190603	ultraShortReadsPerc	9.773686566436684
32152166_EXO_S8	180322-190603	ultraShortReadsPerc	3.610321091463666
180322-190603_Brain_S36	180322-190603	ultraShortReadsPerc	8.188592234166029
32150759_EXO_S26	180322-190603	ultraShortReadsPerc	14.838166339089458
32151206_EXO_S12	180322-190603	ultraShortReadsPerc	7.448442197548718
32151872_EXO_S27	180322-190603	ultraShortReadsPerc	12.887778783344942
32152211_EXO_S35	180322-190603	ultraShortReadsPerc	5.393975862465433
32151109_EXO_S17	180322-190603	ultraShortReadsPerc	12.6350325061617
32152477_EXO_S29	180322-190603	ultraShortReadsPerc	9.058943783848546
32151201_EXO_S23	180322-190603	ultraShortReadsPerc	11.18650506410881
32141753_EXO_S10	180322-190603	ultraShortReadsPerc	10.34398261455405
32150101_EXO_S3	180322-190603	ultraShortReadsPerc	4.498608172212029
32151828_EXO_S15	180322-190603	ultraShortReadsPerc	4.024064073909392
32152118_EXO_S1	180322-190603	ultraShortReadsPerc	1.500055307955793
32151204_EXO_S9	180322-190603	ultraShortReadsPerc	11.52388883878847
32151684_EXO_S13	180322-190603	ultraShortReadsPerc	11.61414932606879
32150228_EXO_S18	180322-190603	ultraShortReadsPerc	5.875551300036559
32152206_EXO_S33	180322-190603	ultraShortReadsPerc	3.5855739407165537
32151642_EXO_S5	180322-190603	ultraShortReadsPerc	2.723712566688037
32151157_EXO_S31	180322-190603	ultraShortReadsPerc	5.375976469813848
32151086_EXO_S6	180322-190603	ultraShortReadsPerc	4.2231052981698
32150688_EXO_S20	180322-190603	ultraShortReadsPerc	8.207334690284352
32151947_EXO_S11	180322-190603	ultraShortReadsPerc	13.094452528177925
32151680_EXO_S22	180322-190603	ultraShortReadsPerc	8.28848344148335
32150301_EXO_S14	180322-190603	ultraShortReadsPerc	4.398967433917167
32150744_EXO_S30	180322-190603	ultraShortReadsPerc	8.652269462913527
32160475_EXO_S26	180626-180628-190531	ultraShortReadsPerc	25.035757159531826
32161242_EXO_S7	180626-180628-190531	ultraShortReadsPerc	27.846923889648558
32160187_EXO_S9	180626-180628-190531	ultraShortReadsPerc	30.769586163947803
32160696_EXO_S3	180626-180628-190531	ultraShortReadsPerc	20.458557847243892
32151244_EXO_S30	180626-180628-190531	ultraShortReadsPerc	20.760275053449103
180626-180628-190531_Brain_S32	180626-180628-190531	ultraShortReadsPerc	14.455963025082916
32161406_EXO_S4	180626-180628-190531	ultraShortReadsPerc	19.197553053030912
32160790_EXO_S27	180626-180628-190531	ultraShortReadsPerc	28.12957843596544
32152197_EXO_S12	180626-180628-190531	ultraShortReadsPerc	34.37643406174413
32150184_EXO_S18	180626-180628-190531	ultraShortReadsPerc	24.363910046780727
32161462_EXO_S13	180626-180628-190531	ultraShortReadsPerc	32.41341171501478
32151184_EXO_S8	180626-180628-190531	ultraShortReadsPerc	24.485955478812343
32151974_EXO_S24	180626-180628-190531	ultraShortReadsPerc	13.178816946038404
32160074_EXO_S17	180626-180628-190531	ultraShortReadsPerc	29.085907224183792
32151031_EXO_S19	180626-180628-190531	ultraShortReadsPerc	29.028883356177456
32151484_EXO_S11	180626-180628-190531	ultraShortReadsPerc	29.25512706601635
32151694_EXO_S10	180626-180628-190531	ultraShortReadsPerc	29.107634022095436
32160668_EXO_S16	180626-180628-190531	ultraShortReadsPerc	27.3140560629732
32152356_EXO_S21	180626-180628-190531	ultraShortReadsPerc	32.85687565949246
32151971_EXO_S23	180626-180628-190531	ultraShortReadsPerc	27.889538698619223
32160196_EXO_S22	180626-180628-190531	ultraShortReadsPerc	18.727314177583743
32151750_EXO_S14	180626-180628-190531	ultraShortReadsPerc	30.017172605279004
32150887_EXO_S28	180626-180628-190531	ultraShortReadsPerc	20.467885413442666
32150225_EXO_S2	180626-180628-190531	ultraShortReadsPerc	23.213503757315618
32152444_EXO_S25	180626-180628-190531	ultraShortReadsPerc	29.858263439707905
32140237_EXO_S31	180626-180628-190531	ultraShortReadsPerc	28.606213323325477
32150168_EXO_S6	180626-180628-190531	ultraShortReadsPerc	23.64320014535753
32152194_EXO_S15	180626-180628-190531	ultraShortReadsPerc	26.363488004137732
32151686_EXO_S20	180626-180628-190531	ultraShortReadsPerc	19.0459307717345
32161248_EXO_S29	180626-180628-190531	ultraShortReadsPerc	27.62478535720337
32161349_EXO_S5	180626-180628-190531	ultraShortReadsPerc	22.180812780363013
32150855_EXO_S1	180626-180628-190531	ultraShortReadsPerc	21.983348119502278
32152388_EXO_S22	180726-190530	ultraShortReadsPerc	23.406365322654295
32170641_EXO_S35	180726-190530	ultraShortReadsPerc	20.445372699856332
32160652_EXO_S28	180726-190530	ultraShortReadsPerc	20.168968030038762
32152480_EXO_S3	180726-190530	ultraShortReadsPerc	18.778017473667262
32170419_EXO_S34	180726-190530	ultraShortReadsPerc	19.209230100761356
32160008_EXO_S24	180726-190530	ultraShortReadsPerc	16.503449185412258
32151370_EXO_S14	180726-190530	ultraShortReadsPerc	12.792425576114423
32150690_EXO_S2	180726-190530	ultraShortReadsPerc	16.010431752981702
180726-190530_Brain_S36	180726-190530	ultraShortReadsPerc	13.773237193268
32151510_EXO_S15	180726-190530	ultraShortReadsPerc	15.509004077933774
32160118_EXO_S26	180726-190530	ultraShortReadsPerc	15.284658667128456
32150162_EXO_S11	180726-190530	ultraShortReadsPerc	24.01343027686587
32151633_EXO_S16	180726-190530	ultraShortReadsPerc	20.33368159740378
32152263_EXO_S7	180726-190530	ultraShortReadsPerc	24.367967345915716
32152081_EXO_S18	180726-190530	ultraShortReadsPerc	18.16084082450924
32152276_EXO_S21	180726-190530	ultraShortReadsPerc	12.732114762611005
32160740_EXO_S29	180726-190530	ultraShortReadsPerc	15.832764850706926
32152259_EXO_S20	180726-190530	ultraShortReadsPerc	16.22578895335325
32160002_EXO_S23	180726-190530	ultraShortReadsPerc	24.005279386810855
32161448_EXO_S32	180726-190530	ultraShortReadsPerc	26.214818348844876
32152082_EXO_S19	180726-190530	ultraShortReadsPerc	15.580850870846263
32152019_EXO_S17	180726-190530	ultraShortReadsPerc	19.538687177690147
32161241_EXO_S31	180726-190530	ultraShortReadsPerc	20.930483986931193
32170071_EXO_S33	180726-190530	ultraShortReadsPerc	20.597698572977308
32141754_EXO_S5	180726-190530	ultraShortReadsPerc	13.372224688916566
32150091_EXO_S1	180726-190530	ultraShortReadsPerc	19.748606374963362
32160964_EXO_S30	180726-190530	ultraShortReadsPerc	23.416122277329254
32160619_EXO_S27	180726-190530	ultraShortReadsPerc	20.887073846548176
32151247_EXO_S13	180726-190530	ultraShortReadsPerc	25.3752459174538
32150880_EXO_S12	180726-190530	ultraShortReadsPerc	26.75434714863145
32151523_EXO_S6	180726-190530	ultraShortReadsPerc	24.31677458665278
32141765_EXO_S9	180726-190530	ultraShortReadsPerc	14.188318917085619
32150158_EXO_S10	180726-190530	ultraShortReadsPerc	21.499976877327917
32140235_EXO_S8	180726-190530	ultraShortReadsPerc	21.426703167280195
32160071_EXO_S25	180726-190530	ultraShortReadsPerc	17.81088947892673
32151648_EXO_S4	180726-190530	ultraShortReadsPerc	14.9165317442454
32152253_EXO_S33	180913-190529	ultraShortReadsPerc	68.86364198692414
180913-190529_Brain_S36	180913-190529	ultraShortReadsPerc	20.655421297348322
32151859_EXO_S28	180913-190529	ultraShortReadsPerc	70.40437152070588
32150292_EXO_S9	180913-190529	ultraShortReadsPerc	13.852326115743965
32152341_EXO_S35	180913-190529	ultraShortReadsPerc	71.9113654442011
32151226_EXO_S21	180913-190529	ultraShortReadsPerc	21.926685596761367
32150013_EXO_S3	180913-190529	ultraShortReadsPerc	63.0903195615803
32150698_EXO_S12	180913-190529	ultraShortReadsPerc	24.346689982689398
32151984_EXO_S30	180913-190529	ultraShortReadsPerc	55.585610960243606
32152084_EXO_S31	180913-190529	ultraShortReadsPerc	64.08381711694629
32150243_EXO_S8	180913-190529	ultraShortReadsPerc	67.98637598398284
32151180_EXO_S20	180913-190529	ultraShortReadsPerc	18.608264870252093
32141643_EXO_S1	180913-190529	ultraShortReadsPerc	65.87970960563875
32141786_EXO_S2	180913-190529	ultraShortReadsPerc	62.132217701209555
32150076_EXO_S4	180913-190529	ultraShortReadsPerc	68.5886079988239
32150849_EXO_S15	180913-190529	ultraShortReadsPerc	9.99085926057736
32151444_EXO_S22	180913-190529	ultraShortReadsPerc	55.6169381679657
32150163_EXO_S7	180913-190529	ultraShortReadsPerc	68.26214086655735
32151565_EXO_S23	180913-190529	ultraShortReadsPerc	74.19343432557622
32151026_EXO_S17	180913-190529	ultraShortReadsPerc	28.84821352189996
32150825_EXO_S13	180913-190529	ultraShortReadsPerc	24.683629969763643
32152273_EXO_S34	180913-190529	ultraShortReadsPerc	67.67820567176835
32151691_EXO_S25	180913-190529	ultraShortReadsPerc	70.27583330566253
32150844_EXO_S14	180913-190529	ultraShortReadsPerc	16.22871430065047
32150424_EXO_S10	180913-190529	ultraShortReadsPerc	17.071906825623905
32152094_EXO_S32	180913-190529	ultraShortReadsPerc	71.6851815021226
32151125_EXO_S18	180913-190529	ultraShortReadsPerc	18.87839617104822
32150080_EXO_S5	180913-190529	ultraShortReadsPerc	70.66642513941798
32151765_EXO_S27	180913-190529	ultraShortReadsPerc	74.70929183396866
32151881_EXO_S29	180913-190529	ultraShortReadsPerc	71.37567516670457
32150696_EXO_S11	180913-190529	ultraShortReadsPerc	15.545412465460602
32151725_EXO_S26	180913-190529	ultraShortReadsPerc	67.52004909500678
32150993_EXO_S16	180913-190529	ultraShortReadsPerc	18.062642675418708
32150147_EXO_S6	180913-190529	ultraShortReadsPerc	67.98919792033305
32151667_EXO_S24	180913-190529	ultraShortReadsPerc	70.0131176724535
32151152_EXO_S19	180913-190529	ultraShortReadsPerc	23.710754310249527
180919-190527_Brain_S35	180919-190527	ultraShortReadsPerc	12.787767766953271
32160466_EXO_S13	180919-190527	ultraShortReadsPerc	51.86023103412713
32160120_EXO_S8	180919-190527	ultraShortReadsPerc	54.44192892759272
32160246_EXO_S10	180919-190527	ultraShortReadsPerc	49.302203360922746
32170365_EXO_S26	180919-190527	ultraShortReadsPerc	46.25415094466787
32170367_EXO_S27	180919-190527	ultraShortReadsPerc	49.41299908030368
32152451_EXO_S5	180919-190527	ultraShortReadsPerc	46.3159887825145
32161246_EXO_S18	180919-190527	ultraShortReadsPerc	58.76138322346008
32170368_EXO_S28	180919-190527	ultraShortReadsPerc	57.02803790041319
32170400_EXO_S30	180919-190527	ultraShortReadsPerc	50.15080517670337
32160472_EXO_S14	180919-190527	ultraShortReadsPerc	51.84923473063521
32160241_EXO_S9	180919-190527	ultraShortReadsPerc	50.92461970833496
32152359_EXO_S1	180919-190527	ultraShortReadsPerc	55.172912573171224
32161415_EXO_S22	180919-190527	ultraShortReadsPerc	49.498881811220464
32161252_EXO_S19	180919-190527	ultraShortReadsPerc	63.98456979993909
32170381_EXO_S29	180919-190527	ultraShortReadsPerc	47.99581465994157
32152366_EXO_S2	180919-190527	ultraShortReadsPerc	49.732212995702206
32150043_EXO_S34	180919-190527	ultraShortReadsPerc	43.40056007412133
32170453_EXO_S31	180919-190527	ultraShortReadsPerc	43.2894858392967
32170276_EXO_S24	180919-190527	ultraShortReadsPerc	48.852386769194524
32152381_EXO_S3	180919-190527	ultraShortReadsPerc	53.672663192073976
32161367_EXO_S21	180919-190527	ultraShortReadsPerc	53.31528741115707
32160457_EXO_S12	180919-190527	ultraShortReadsPerc	53.14336359537422
32152446_EXO_S4	180919-190527	ultraShortReadsPerc	51.14248185384999
32160782_EXO_S17	180919-190527	ultraShortReadsPerc	49.474263009509336
32160083_EXO_S7	180919-190527	ultraShortReadsPerc	54.602150181543585
32170613_EXO_S32	180919-190527	ultraShortReadsPerc	56.20742918503319
32160323_EXO_S11	180919-190527	ultraShortReadsPerc	47.53943848252293
32170644_EXO_S33	180919-190527	ultraShortReadsPerc	50.06590803163217
32160600_EXO_S15	180919-190527	ultraShortReadsPerc	50.49958010605744
32161358_EXO_S20	180919-190527	ultraShortReadsPerc	61.658133124882504
32160028_EXO_S6	180919-190527	ultraShortReadsPerc	50.31604573764457
32160766_EXO_S16	180919-190527	ultraShortReadsPerc	59.84294820037986
32170346_EXO_S25	180919-190527	ultraShortReadsPerc	51.60364750887439
32170068_EXO_S23	180919-190527	ultraShortReadsPerc	61.88720740007971
32160009_EXO_S30	181003-190524	ultraShortReadsPerc	28.023516586725904
32152260_EXO_S26	181003-190524	ultraShortReadsPerc	30.064417053110006
32152408_EXO_S29	181003-190524	ultraShortReadsPerc	15.58930996894346
32160078_EXO_S32	181003-190524	ultraShortReadsPerc	25.605158604734793
32150179_EXO_S2	181003-190524	ultraShortReadsPerc	25.23553132840083
32160080_EXO_S33	181003-190524	ultraShortReadsPerc	23.68123080584957
32150313_EXO_S5	181003-190524	ultraShortReadsPerc	24.831610174791045
32151181_EXO_S16	181003-190524	ultraShortReadsPerc	33.11785101781733
32151178_EXO_S15	181003-190524	ultraShortReadsPerc	34.33012366946526
32152087_EXO_S24	181003-190524	ultraShortReadsPerc	35.28262270791327
32151988_EXO_S22	181003-190524	ultraShortReadsPerc	33.16194470194729
32160019_EXO_S31	181003-190524	ultraShortReadsPerc	31.32690960990187
32152030_EXO_S23	181003-190524	ultraShortReadsPerc	19.121094529238405
32151021_EXO_S13	181003-190524	ultraShortReadsPerc	35.18794329127698
32150156_EXO_S1	181003-190524	ultraShortReadsPerc	36.53864566490626
32151970_EXO_S21	181003-190524	ultraShortReadsPerc	29.513326770250686
32151029_EXO_S14	181003-190524	ultraShortReadsPerc	32.582022188192646
32150829_EXO_S9	181003-190524	ultraShortReadsPerc	30.62210427482928
32150792_EXO_S8	181003-190524	ultraShortReadsPerc	21.603116614529373
