name	pre-microRNA	RC_adj	UR	32150225_EXO_S232150225_EXO_S2(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-30a-5p	hsa-mir-30a	509202.0	1066.0	41415.85716823361	130730.30766943847	5p	mlv3p_85.0|NucVar_1931.5|canonical_116692.0|nta#G_353.5|nta#C_746.0|nta#A_33562.5|mv_26818.5|lv5p_8797.0|nta#C#2_41.0|nta#C#1_705.0|lv5p#1_180.0|nta#T#2_61.5|lv5pT_8617.0|nta#T#1_10345.0|nta#UA_3.0|mlv5p_116.0|lv5p#-3_1731.0|lv5p#-2_1810.5|lv5p#-1_5075.5|lv3p#3_40.0|lv3p#2_110413.5|lv3p#1_139774.0|lv5pE_180.0|nta#A#4_1.0|nta#A#3_55.0|nta#A#2_1418.0|nta#A#1_32088.5|lv3pT_59466.0|mlv5p#1_116.0|total_509202.0|nta#AU_13.0|lv3pE_250227.5|mlv3p#2_85.0|nta#G#2_196.5|nta#G#1_157.0|lv3p_309693.5|lv3p#-3_2508.0|lv3p#-2_4422.5|lv3p#-1_52535.5|nta#T_10406.5
hsa-let-7b-5p	hsa-let-7b	390432.5833333333	991.0	31755.767073102223	100237.96399727483	5p	mlv3p_863.3333333333334|NucVar_3011.0|canonical_163381.0|nta#G_2862.0|nta#C_489.25|nta#A_69087.25|mv_3276.25|lv5p_3571.25|nta#T#5_1.5|nta#T#4_118.0|nta#C#1_489.25|lv5p#1_118.0|nta#T#3_31.0|nta#T#2_828.0|lv5pT_3453.25|nta#T#1_18940.0|nta#UA_76.0|mlv5p_44.0|lv5p#-3_507.0|lv5p#-2_924.0|lv5p#-1_2022.25|lv3p#2_157.0|lv3p#1_72533.5|lv5pE_118.0|nta#A#4_35.0|nta#A#3_858.0|nta#A#2_19333.75|nta#A#1_48860.5|lv3pT_51238.25|mlv5p#1_44.0|total_390432.5833333333|nta#AU_24.0|lv3pE_72690.5|mlv3p#3_557.3333333333334|mlv3p#2_306.0|nta#G#2_1.0|nta#G#1_2861.0|lv3p_123928.75|lv3p#-3_1207.5|lv3p#-2_11103.75|lv3p#-1_38927.0|nta#T_19918.5
hsa-miR-10a-5p	hsa-mir-10a	313702.5	867.0	25514.938930557626	80538.6159945798	5p	lv5p#-2_1405.5|lv5p_29771.5|nta#A#1_25326.5|lv5p#-1_26657.5|canonical_55498.0|lv3pE_4371.0|nta#C#1_235.0|nta#AU_2.0|nta#G_69.0|nta#C_235.0|nta#G#2_11.0|nta#G#1_58.0|lv3p_162799.5|nta#A_26495.5|lv3p#2_66.0|lv3p#1_4305.0|NucVar_1452.0|nta#T#2_26.0|nta#T#1_246.0|mv_37110.0|lv3p#-4_915.5|lv3p#-3_1045.5|lv3pT_158428.5|lv3p#-2_11714.0|lv3p#-1_144753.5|lv5pT_29771.5|nta#T_272.0|lv5p#-4_302.0|nta#A#3_227.0|lv5p#-3_1406.5|nta#A#2_942.0|total_313702.5
hsa-miR-30d-5p	hsa-mir-30d	225099.0	766.0	18308.388483769148	57790.93861784308	5p	mlv3p_36.5|NucVar_735.0|canonical_45053.0|nta#G_216.5|nta#C_79.0|nta#A_19560.5|mv_10247.5|lv5p_3602.5|nta#C#2_16.5|nta#C#1_62.5|lv5p#1_116.0|nta#T#2_122.5|lv5pT_3486.5|nta#T#1_6397.0|nta#UA_1.0|lv5p#-3_214.5|lv5p#-2_1657.0|lv5p#-1_1615.0|lv3p#3_377.0|lv3p#2_46832.0|lv3p#1_58565.5|lv5pE_116.0|nta#A#4_1.0|nta#A#3_10.0|nta#A#2_566.5|nta#A#1_18983.0|lv3pT_33274.5|total_225099.0|nta#AU_8.0|lv3pE_105774.5|mlv3p#2_36.5|nta#G#2_63.5|nta#G#1_153.0|lv3p_139049.0|lv3p#-3_911.0|lv3p#-2_6224.5|lv3p#-1_26139.0|nta#T_6519.5
hsa-miR-10b-5p	hsa-mir-10b	218397.0	690.0	17763.282465447337	56070.29627551022	5p	lv5p#-2_880.5|lv5p_9917.5|nta#A#1_10224.5|lv5p#-1_8725.5|canonical_28939.0|lv3pE_2883.0|nta#C#1_110.0|nta#G_207.0|nta#C_110.0|nta#G#2_1.0|nta#G#1_206.0|lv3p_147683.5|nta#A_10725.5|lv3p#1_2883.0|nta#T#3_1.0|nta#T#2_23.0|NucVar_683.0|nta#T#1_931.0|mv_19176.5|lv3p#-4_639.5|lv3p#-3_756.5|lv3pT_144800.5|lv3p#-2_7832.0|lv3p#-1_135572.5|lv5pT_9917.5|nta#T_955.0|lv5p#-4_55.0|nta#A#3_1.0|lv5p#-3_256.5|total_218397.0|nta#A#2_500.0
hsa-miR-125a-5p	hsa-mir-125a	146742.0	539.0	11935.235353712154	37673.903103343546	5p	lv5p#-2_316.0|lv5p_754.0|nta#A#1_2995.0|lv5p#-1_355.0|canonical_5638.0|nta#C#1_95.0|nta#AU_1.0|nta#G_27.0|nta#C_95.0|nta#G#2_6.0|nta#G#1_21.0|lv3p_119861.0|nta#A_3173.0|nta#UA_6.0|nta#T#2_20.0|NucVar_205.0|nta#T#1_2280.0|mv_14689.0|lv3p#-5_438.0|lv3p#-4_2941.0|lv3p#-3_5453.0|lv3pT_119861.0|lv3p#-2_95050.0|lv3p#-1_15979.0|lv5pT_754.0|nta#T_2300.0|lv5p#-3_83.0|total_146742.0|nta#A#2_178.0
hsa-let-7a-5p	hsa-let-7a-3	130427.89999999963	539.0	10608.330833642918	33485.49199665105	5p	lv5p#-2_504.4499999999999|nta#A#1_6555.066666666667|lv5p_3004.516666666669|lv5p#-1_1658.4833333333327|canonical_82954.66666666667|lv3pE_4076.56666666667|nta#C#1_247.45000000000013|nta#AU_0.8|lv5pE_622.0|nta#G_224.5|mlv5p#1_2.25|mlv5p_2.25|nta#C_247.45000000000013|nta#G#1_224.5|lv3p_33799.20000000008|nta#A_7311.5666666666675|nta#T#4_0.3333333333333333|lv3p#1_4076.56666666667|nta#T#3_16.416666666666664|nta#T#2_4.333333333333333|NucVar_1276.2999999999988|nta#T#1_0.8333333333333333|mv_1585.5333333333328|lv3p#-3_253.1666666666667|lv3pT_29722.63333333332|lv5p#1_622.0|lv3p#-2_3427.4666666666676|lv3p#-1_26042.0|lv5pT_2382.5166666666673|nta#T_21.91666666666667|nta#A#3_67.66666666666667|lv5p#-3_219.58333333333337|nta#A#2_688.8333333333333|total_130427.89999999963
hsa-let-7a-5p	hsa-let-7a-2	130134.0666666663	538.0	10584.431949968857	33410.05450412312	5p	lv5p#-2_504.4499999999999|lv5p_2382.5166666666673|nta#A#1_6554.733333333334|lv5p#-1_1658.4833333333327|canonical_82954.66666666667|lv3pE_4076.56666666667|nta#C#1_249.45000000000013|nta#AU_0.8|nta#G_224.5|mlv5p#1_2.25|mlv5p_2.25|nta#C_249.45000000000013|nta#G#1_224.5|lv3p_33799.20000000008|nta#A_7932.7333333333345|nta#T#4_0.3333333333333333|lv3p#1_4076.56666666667|nta#T#3_16.416666666666664|nta#T#2_4.333333333333333|NucVar_1276.2999999999988|nta#T#1_0.8333333333333333|mv_1171.5333333333338|mlv3p_119.0|lv3p#-3_253.1666666666667|lv3pT_29722.63333333332|lv3p#-2_3427.4666666666676|lv3p#-1_26042.0|lv5pT_2382.5166666666673|mlv3p#2_119.0|nta#T_21.91666666666667|nta#A#3_138.66666666666666|lv5p#-3_219.58333333333337|total_130134.0666666663|nta#A#2_1239.3333333333333
hsa-let-7a-5p	hsa-let-7a-1	130018.39999999963	533.0	10575.024221511796	33380.35874699642	5p	mlv3p_168.33333333333334|NucVar_1276.2999999999988|canonical_82954.66666666667|nta#G_224.5|nta#C_247.45000000000013|nta#A_7382.2333333333345|mv_1171.5333333333338|lv5p_2485.0166666666673|nta#T#4_0.3333333333333333|nta#C#1_247.45000000000013|lv5p#1_102.5|nta#T#3_16.416666666666664|nta#T#2_4.333333333333333|lv5pT_2382.5166666666673|nta#T#1_1.8333333333333333|mlv5p_2.25|lv5p#-3_219.58333333333337|lv5p#-2_504.4499999999999|lv5p#-1_1658.4833333333327|lv3p#2_284.0|lv3p#1_4076.56666666667|lv5pE_102.5|nta#A#3_138.66666666666666|nta#A#2_688.8333333333333|nta#A#1_6554.733333333334|lv3pT_29722.63333333332|mlv5p#1_2.25|total_130018.39999999963|nta#AU_0.8|lv3pE_4360.56666666666|mlv3p#3_0.3333333333333333|mlv3p#2_168.0|nta#G#1_224.5|lv3p_34083.20000000008|lv3p#-3_253.1666666666667|lv3p#-2_3427.4666666666676|lv3p#-1_26042.0|nta#T_22.91666666666667
hsa-miR-26a-5p	hsa-mir-26a-2	128684.66666666667	527.0	10466.545250035191	33037.94184954589	5p	mlv3p_677.0|NucVar_1614.3333333333333|canonical_92002.5|nta#G_65.0|nta#C_148.5|nta#A_8604.0|mv_1219.5|lv5p_7937.0|nta#C#2_2.5|nta#C#1_146.0|nta#T#3_2.5|nta#T#2_553.1666666666666|lv5pT_7937.0|nta#T#1_4130.5|nta#UA_3.5|mlv5p_44.0|lv5p#-3_336.0|lv5p#-2_1907.5|lv5p#-1_5693.5|lv3p#1_156.0|nta#A#3_63.5|nta#A#2_1457.5|nta#A#1_7083.0|lv3pT_11530.666666666666|mlv5p#1_44.0|total_128684.66666666667|nta#AU_5.0|lv3pE_156.0|mlv3p#3_118.0|mlv3p#2_559.0|nta#G#3_18.5|nta#G#2_0.5|nta#G#1_46.0|lv3p_11686.666666666666|lv3p#-3_1.0|lv3p#-2_874.1666666666666|lv3p#-1_10655.5|nta#T_4686.166666666667
hsa-miR-26a-5p	hsa-mir-26a-1	128566.66666666667	526.0	10456.947740312426	33007.64704256361	5p	mlv3p_559.0|NucVar_1614.3333333333333|canonical_92002.5|nta#G_65.0|nta#C_148.5|nta#A_8605.0|mv_1095.5|lv5p_8060.0|nta#C#2_2.5|nta#C#1_146.0|lv5p#1_123.0|nta#T#3_2.5|nta#T#2_553.1666666666666|lv5pT_7937.0|nta#T#1_4130.5|nta#UA_3.5|mlv5p_44.0|lv5p#-3_336.0|lv5p#-2_1907.5|lv5p#-1_5693.5|lv3p#1_156.0|lv5pE_123.0|nta#A#3_63.5|nta#A#2_1457.5|nta#A#1_7084.0|lv3pT_11530.666666666666|mlv5p#1_44.0|total_128566.66666666667|nta#AU_5.0|lv3pE_156.0|mlv3p#2_559.0|nta#G#3_18.5|nta#G#2_0.5|nta#G#1_46.0|lv3p_11686.666666666666|lv3p#-3_1.0|lv3p#-2_874.1666666666666|lv3p#-1_10655.5|nta#T_4686.166666666667
hsa-miR-200c-3p	hsa-mir-200c	84017.5	459.0	6833.548924851174	21570.287674865864	3p	lv5p#-2_589.0|nta#A#1_5130.0|lv5p_3889.0|lv5p#-1_2420.0|canonical_37201.0|lv3pE_1.0|nta#C#1_73.0|nta#AU_5.0|lv5pE_163.0|nta#G_134.0|nta#G#3_3.0|nta#C_73.0|nta#G#2_1.0|nta#G#1_130.0|lv3p_29128.5|nta#A_6993.0|nta#UA_6.0|lv3p#1_1.0|nta#T#2_34.0|NucVar_862.0|nta#T#1_3383.5|mv_2319.5|lv3p#-4_100.0|lv3p#-3_1071.0|lv3pT_29127.5|lv5p#1_163.0|lv3p#-2_2858.5|lv3p#-1_25098.0|lv5pT_3726.0|nta#T_3417.5|lv5p#-4_717.0|nta#A#3_484.0|total_84017.5|nta#A#2_1379.0
hsa-miR-21-5p	hsa-mir-21	79617.0	407.0	6475.635013537369	20440.522436513766	5p	lv5p#-2_770.0|lv5p_3076.0|nta#A#1_7249.0|lv5p#-1_2245.0|canonical_33340.0|lv3pE_18954.0|nta#C#2_36.0|nta#C#1_192.0|nta#AU_6.0|nta#G_65.0|mlv5p#1_51.0|mlv5p_51.0|nta#C_228.0|nta#G#2_2.0|nta#G#1_63.0|lv3p_29902.0|nta#A_7638.0|lv3p#2_396.0|lv3p#1_18558.0|NucVar_749.0|nta#T#1_9.0|mv_4559.0|lv3pT_10948.0|lv3p#-2_878.0|lv3p#-1_10070.0|lv5pT_3076.0|nta#T_9.0|lv5p#-3_61.0|total_79617.0|nta#A#2_389.0
hsa-let-7f-5p	hsa-let-7f-2	74334.51666666663	350.0	6045.985139367768	19084.32063167924	5p	lv5p#-2_519.5333333333334|nta#A#1_4452.933333333333|lv5p_2623.4333333333334|lv5p#-1_1485.5666666666666|canonical_49581.0|lv3pE_2971.65|nta#C#1_55.7|nta#AU_0.5|lv5pE_103.0|nta#G_52.333333333333336|nta#C_55.7|nta#G#2_9.333333333333334|nta#G#1_43.0|lv3p_15979.583333333334|nta#A_5041.433333333333|lv3p#2_99.0|nta#T#4_1.0|lv3p#1_2872.65|nta#T#3_11.166666666666666|nta#T#2_2.5|NucVar_645.3666666666667|nta#T#1_2.0|mv_339.0|lv3p#-3_100.5|lv3pT_13007.933333333334|lv5p#1_103.0|lv3p#-2_1245.4333333333332|lv3p#-1_11662.0|lv5pT_2520.4333333333334|nta#T_16.666666666666664|lv5p#-3_515.3333333333334|total_74334.51666666663|nta#A#2_588.5
hsa-let-7f-5p	hsa-let-7f-1	71540.86666666664	326.0	5818.764096681299	18367.09107637363	5p	lv5p#-2_519.5333333333334|lv5p_2520.4333333333334|nta#A#1_4453.933333333333|lv5p#-1_1485.5666666666666|canonical_49581.0|lv3pE_410.0|nta#C#1_55.7|nta#AU_0.5|nta#G_52.333333333333336|nta#C_55.7|nta#G#2_9.333333333333334|nta#G#1_43.0|lv3p_13417.933333333334|nta#A_5042.433333333333|lv3p#1_410.0|nta#T#3_12.166666666666666|nta#T#2_2.5|NucVar_645.3666666666667|nta#T#1_2.0|mv_209.0|lv3p#-3_100.5|lv3pT_13007.933333333334|lv3p#-2_1245.4333333333332|lv3p#-1_11662.0|lv5pT_2520.4333333333334|nta#T_16.666666666666664|lv5p#-3_515.3333333333334|total_71540.86666666664|nta#A#2_588.5
hsa-let-7e-5p	hsa-let-7e	69332.25	375.0	5639.126639628801	17800.060435572574	5p	mlv3p_74.0|NucVar_518.0|canonical_33787.0|nta#G_157.25|nta#C_307.5|nta#A_10463.75|mv_283.5|lv5p_694.5|nta#T#5_1.0|nta#C#2_1.0|nta#T#4_1.0|nta#C#1_306.5|lv5p#1_2.25|nta#T#3_10.25|nta#T#2_258.0|lv5pT_692.25|nta#T#1_7517.0|nta#UA_7.0|mlv5p_102.5|lv5p#-3_1.25|lv5p#-2_245.0|lv5p#-1_446.0|lv3p#2_366.0|lv3p#1_634.0|lv5pE_2.25|nta#A#4_65.0|nta#A#3_319.0|nta#A#2_3013.5|nta#A#1_7066.25|lv3pT_14157.0|mlv5p#1_102.5|total_69332.25|lv3pE_1000.0|mlv3p#2_74.0|nta#G#1_157.25|lv3p_15157.0|lv3p#-3_252.0|lv3p#-2_1211.25|lv3p#-1_12693.75|nta#T_7787.25
hsa-let-7c-5p	hsa-let-7c	56994.63333333333	311.0	4635.6487081535015	14632.554371690409	5p	lv5p#-2_472.0|nta#A#1_5872.05|lv5p_1354.0|lv5p#-1_516.0|canonical_36350.0|lv3pE_4155.25|nta#C#1_19.0|nta#AU_0.8|lv5pE_365.0|nta#G_74.0|nta#C_19.0|nta#G#2_1.0|nta#G#1_73.0|lv3p_11286.2|nta#A_6809.383333333333|nta#T#5_0.5|nta#T#4_2.0|lv3p#1_4155.25|nta#T#3_12.0|nta#T#2_4.0|NucVar_726.2666666666667|nta#T#1_66.33333333333333|mlv3p_136.5|mv_154.45|lv3p#-3_0.5|lv3pT_7130.95|lv5p#1_365.0|lv3p#-2_1101.5333333333333|lv3p#-1_6028.916666666667|lv5pT_989.0|mlv3p#2_136.5|nta#T_84.83333333333333|lv5p#-3_1.0|total_56994.63333333333|nta#A#2_937.3333333333334
hsa-miR-200b-3p	hsa-mir-200b	53302.5	446.0	4335.349677946614	13684.652111637904	3p	lv5p#-2_154.0|lv5p_818.0|nta#A#1_6810.0|lv5p#-1_664.0|canonical_15148.0|lv3pE_12387.0|nta#C#2_20.0|nta#C#1_202.0|nta#AU_5.0|nta#G_228.0|nta#C_222.0|nta#G#2_2.0|nta#G#1_226.0|lv3p_16072.5|nta#A_7554.0|nta#UA_13.0|lv3p#2_99.0|lv3p#1_12288.0|nta#T#2_168.0|NucVar_625.0|nta#T#1_10884.5|mlv3p_1.0|mv_1581.5|lv3p#-3_1.0|lv3pT_3685.5|lv3p#-2_495.0|lv3p#-1_3189.5|lv5pT_818.0|mlv3p#2_1.0|nta#T_11052.5|nta#A#3_55.0|total_53302.5|nta#A#2_689.0
hsa-miR-30a-3p	hsa-mir-30a	47218.0	395.0	3840.467916013006	12122.54403465726	3p	lv5p#-2_161.0|lv5p_2955.0|nta#A#1_5816.0|lv5p#-1_2673.0|canonical_15107.0|lv3pE_275.0|nta#C#2_3.0|nta#C#1_111.0|nta#AU_1.0|nta#G_14.0|nta#C_114.0|nta#G#2_6.0|nta#G#1_8.0|lv3p_10322.5|nta#A_6295.0|nta#UA_3.0|lv3p#1_275.0|nta#T#3_67.0|NucVar_234.5|nta#T#2_850.0|nta#T#1_9284.0|mv_1975.0|lv3p#-3_640.0|lv3pT_10047.5|lv3p#-2_1395.0|lv3p#-1_8012.5|lv5pT_2955.0|nta#T_10201.0|lv5p#-3_121.0|total_47218.0|nta#A#2_479.0
hsa-miR-204-5p	hsa-mir-204	42606.0	309.0	3465.3516885435665	10938.479205824202	5p	lv5p#-2_165.0|lv5p_2046.0|nta#A#1_345.0|lv5p#-1_1650.0|canonical_22742.0|nta#C#3_1.0|lv3pE_6726.0|nta#C#1_19.0|nta#G_7.0|nta#C_20.0|nta#G#1_7.0|lv3p_9004.0|nta#A_411.0|nta#UA_23.0|lv3p#2_148.0|lv3p#1_6578.0|NucVar_508.0|nta#T#2_306.0|nta#T#1_7044.0|mv_516.0|mlv3p_2.0|lv3pT_2278.0|lv3p#-2_490.5|lv3p#-1_1787.5|lv5pT_2046.0|mlv3p#2_2.0|nta#T_7350.0|nta#A#3_66.0|lv5p#-3_231.0|total_42606.0
hsa-let-7g-5p	hsa-let-7g	42272.983333333344	250.0	3438.2658351861414	10852.981954650046	5p	lv5p#-2_984.8333333333334|nta#A#1_2197.3333333333335|lv5p_2934.3333333333335|lv5p#-1_1151.6666666666665|canonical_24230.0|lv3pE_1249.4|nta#C#1_10.0|lv5pE_31.0|nta#G_3.0|nta#C_10.0|nta#G#1_3.0|lv3p_11204.566666666668|nta#A_2316.75|lv3p#1_1249.4|nta#T#3_4.166666666666666|nta#T#2_1.0|NucVar_523.75|nta#T#1_0.16666666666666666|mv_1045.25|lv3p#-3_106.0|lv3pT_9955.166666666668|lv5p#1_31.0|lv3p#-2_518.0833333333333|lv3p#-1_9331.083333333334|lv5pT_2903.3333333333335|nta#T_5.333333333333333|lv5p#-3_766.8333333333334|total_42272.983333333344|nta#A#2_119.41666666666667
hsa-miR-320a-3p	hsa-mir-320a	40340.98333333336	349.0	3281.1269471828996	10356.968674228223	3p	lv5p#-2_221.0|nta#A#1_96.80000000000001|lv5p_1184.0|lv5p#-1_875.0|canonical_15344.0|lv3pE_7228.5|nta#C#1_333.33333333333337|lv5pE_88.0|nta#G_690.7333333333335|nta#C_333.33333333333337|nta#G#2_2.0|nta#G#1_688.7333333333335|lv3p_10136.833333333338|nta#A_96.80000000000001|nta#UA_7.5|lv3p#3_50.0|lv3p#2_1504.5|nta#T#4_26.0|lv3p#1_5674.0|nta#T#3_311.0|NucVar_211.58333333333331|nta#T#2_1591.9999999999998|nta#T#1_7455.700000000001|mlv3p_752.0|mv_2207.0|lv3p#-3_29.0|lv3pT_2908.3333333333344|lv5p#1_88.0|lv3p#-2_100.3333333333333|lv3p#-1_2779.0|lv5pT_1096.0|mlv3p#3_54.0|mlv3p#2_698.0|nta#T_9384.700000000003|total_40340.98333333336
hsa-miR-92a-3p	hsa-mir-92a-1	39371.66666666667	400.0	3202.2877426678824	10108.11052743687	3p	mlv3p_124.0|NucVar_510.5|canonical_24816.5|nta#G_6.5|nta#C_87.0|nta#A_7340.833333333333|mv_345.8333333333333|lv5p_1446.0|nta#C#2_0.5|nta#C#1_86.5|nta#T#3_1.0|nta#T#2_142.5|lv5pT_1446.0|nta#T#1_2220.5|nta#UA_13.5|mlv5p_49.0|lv5p#-3_108.0|lv5p#-2_474.0|lv5p#-1_864.0|lv3p#2_50.0|lv3p#1_1523.0|nta#A#3_12.0|nta#A#2_1472.3333333333333|nta#A#1_5856.5|lv3pT_708.5|mlv5p#1_49.0|total_39371.66666666667|nta#AU_1.5|lv3pE_1573.0|mlv3p#2_124.0|nta#G#2_0.5|nta#G#1_6.0|lv3p_2281.5|lv3p#-2_85.0|lv3p#-1_623.5|nta#T_2364.0
hsa-miR-26b-5p	hsa-mir-26b	37416.666666666664	190.0	3043.2781536169814	9606.19232701002	5p	lv5p#-2_52.0|lv5p_55.0|nta#A#1_3610.0|lv5p#-1_3.0|canonical_5080.0|lv3pE_23548.333333333332|nta#C#1_12.0|nta#AU_2.0|nta#G_8.0|mlv5p#1_105.0|mlv5p_105.0|nta#C_12.0|nta#G#1_8.0|lv3p_23815.0|nta#A_4025.0|nta#UA_1.0|nta#T#5_1.0|lv3p#2_40.0|lv3p#1_23508.333333333332|nta#T#3_3.0|NucVar_62.0|nta#T#2_18.0|nta#T#1_1562.0|mv_2436.6666666666665|mlv3p_234.0|lv3pT_266.6666666666667|lv3p#-1_266.6666666666667|lv5pT_55.0|mlv3p#3_1.0|mlv3p#2_233.0|nta#T_1584.0|nta#A#3_102.0|total_37416.666666666664|nta#A#2_313.0
hsa-miR-92a-3p	hsa-mir-92a-2	37346.66666666667	371.0	3037.58471564585	9588.220831342564	3p	lv5p#-2_474.0|lv5p_1446.0|nta#A#1_5819.5|lv5p#-1_864.0|canonical_24816.5|lv3pE_64.0|nta#C#2_0.5|nta#C#1_86.5|nta#AU_1.5|nta#G_6.5|mlv5p#1_49.0|mlv5p_49.0|nta#C_87.0|nta#G#2_0.5|nta#G#1_6.0|lv3p_772.5|nta#A_7355.833333333333|nta#UA_25.5|lv3p#1_64.0|nta#T#2_130.5|NucVar_510.5|nta#T#1_1955.5|mv_92.83333333333333|mlv3p_124.0|lv3pT_708.5|lv3p#-2_85.0|lv3p#-1_623.5|lv5pT_1446.0|mlv3p#2_124.0|nta#T_2086.0|nta#A#3_12.0|lv5p#-3_108.0|total_37346.66666666667|nta#A#2_1524.3333333333333
hsa-miR-30e-5p	hsa-mir-30e	31430.0	357.0	2556.3536490382644	8069.201554688417	5p	lv5p#-2_87.5|lv5p_357.5|nta#A#1_2331.5|lv5p#-1_269.5|canonical_4578.0|lv3pE_15918.0|nta#C#2_1.5|nta#C#1_24.5|nta#AU_1.0|nta#G_150.0|nta#C_26.0|nta#G#2_2.0|nta#G#1_148.0|lv3p_19058.5|nta#A_2404.0|lv3p#2_8239.5|lv3p#1_7678.5|nta#T#2_1.0|NucVar_478.5|nta#T#1_699.0|mlv3p_13.5|mv_3664.0|lv3p#-3_292.0|lv3pT_3140.5|lv3p#-2_417.0|lv3p#-1_2431.5|lv5pT_357.5|mlv3p#2_13.5|nta#T_700.0|lv5p#-3_0.5|total_31430.0|nta#A#2_72.5
hsa-miR-191-5p	hsa-mir-191	28971.0	191.0	2356.3513065952134	7437.888585455874	5p	lv5p#-2_116.0|lv5p_184.0|nta#A#1_682.0|lv5p#-1_29.0|canonical_3402.0|nta#C#1_11.0|nta#G_5.0|nta#C_11.0|nta#G#1_5.0|lv3p_21458.0|nta#A_683.0|nta#T#2_2.0|NucVar_54.0|nta#T#1_873.0|mv_2299.0|lv3p#-3_303.0|lv3pT_21458.0|lv3p#-2_2449.0|lv3p#-1_18706.0|lv5pT_184.0|nta#T_875.0|lv5p#-3_39.0|total_28971.0|nta#A#2_1.0
hsa-miR-30c-5p	hsa-mir-30c-1	28396.5	337.0	2309.6244478178514	7290.393953156527	5p	lv5p#-2_425.5|lv5p_1314.5|nta#A#1_774.5|lv5p#-1_889.0|canonical_6288.5|lv3pE_15517.0|nta#C#2_5.0|nta#C#1_20.0|nta#G_6.5|nta#C_25.0|nta#G#1_6.5|lv3p_17187.0|nta#A_778.5|lv3p#2_0.5|lv3p#1_15516.5|nta#T#2_1.0|NucVar_101.0|nta#T#1_252.0|mv_2442.5|lv3p#-3_103.5|lv3pT_1670.0|lv3p#-2_820.5|lv3p#-1_746.0|lv5pT_1314.5|nta#T_253.0|nta#A#2_4.0|total_28396.5
hsa-miR-30c-5p	hsa-mir-30c-2	28395.5	336.0	2309.5431129896924	7290.137217504134	5p	lv5p#-2_425.5|lv5p_1314.5|nta#A#1_774.5|lv5p#-1_889.0|canonical_6288.5|lv3pE_15517.0|nta#C#2_5.0|nta#C#1_20.0|nta#G_6.5|nta#C_25.0|nta#G#1_6.5|lv3p_17187.0|nta#A_778.5|lv3p#2_0.5|lv3p#1_15516.5|nta#T#2_1.0|NucVar_101.0|nta#T#1_252.0|mv_2441.5|lv3p#-3_103.5|lv3pT_1670.0|lv3p#-2_820.5|lv3p#-1_746.0|lv5pT_1314.5|nta#T_253.0|nta#A#2_4.0|total_28395.5
